	QiY201	QiY202	QiY203	QiY204	QiY205	QiY206	QiY207	taxonomy
44321a9841157d0bfef7b760c1eba5c4	0	0	0	0	0	0	48	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__
eb7266711b639cf14c8ac30a1d0b477b	0	0	0	0	29	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Chromatiaceae;g__Rheinheimera;s__
58f35f8e476fe1688ff34a7a232aba32	0	0	0	0	11	29	8	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae
8aaf1f342022ffa686f54b8a4bdffb46	0	0	0	0	0	0	49	k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanolinea;s__
059f4a425f4585e66e765234b4e40e20	6	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__;s__
c5afd7fa75fd897584ec181e99add165	0	7	0	0	0	0	7	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__sticklandii
3d9af338cb6312e88cdc1d6e05fe37d7	0	23	23	0	0	8	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
44efd4647df27bd722464e192b5a9b3a	0	0	0	0	13	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Azoarcus;s__
9fad77b5740e57195e2d11f05527aabc	0	0	7	0	25	0	0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Halomicronema;s__
a7d17cd4bcf6d630d434f9851cdda83f	0	0	0	0	0	0	34	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
c0b417d4fa7203df0b3a28488e38fea6	8	0	5	0	0	35	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;s__
46f0e66f55898295543a77394d7946a4	0	16	0	21	0	8	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__
4838639a92ef51b49c631acd16b6b814	0	5	0	38	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
7e229a8f394220b980b381a28216d132	0	0	56	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__odoratimimus
b8515ca87dda874f3b83329347d9fecd	0	0	0	0	0	59	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
a0a8dfb532c821b48cde9b11c99abb73	0	0	0	0	0	56	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__
6f2bb9c0388846f3272bfe75d4b4cabb	18	12	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
9e47e78764bfcfb95ec0f86771a4af74	0	18	0	0	2	14	0	k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30_KF_CM45;f__;g__;s__
b0f4a250949cff308ed1476736a738ae	0	0	25	9	0	7	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter;s__
6f2de4646972502517046b2665230230	0	62	4	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
22bc77c41160c0c9a4f0c9e8faa3cb93	0	19	18	0	12	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
5d962d41adeb84cd82558b3bac70c3eb	0	0	48	0	5	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__;s__
687d24027cfdc3b88bff968b20a0a057	0	0	0	14	13	18	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae
c2c0c4888635dc74fa89e3d9b851ac26	0	0	0	0	30	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__;s__
2859acf25e46991d2d1d7ab882b7e8ee	0	0	0	0	25	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__;s__
59d7c698ca968542c05a7089110bc043	0	0	0	0	0	44	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Larkinella;s__
cf887ac0d74ffa2146436072fa5f1e6f	0	0	0	0	0	0	52	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__;s__
3ed7238b0fed1ab86d433c384db47e25	0	0	0	0	9	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Saprospiraceae;g__;s__
dda10652fb0053c817abad71f78f7068	0	0	14	5	0	7	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae
6bb923ce871fcc05ae2f947eb1800c33	0	0	16	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__;s__
b8552d0196bd8c5f82361f7e2fcf93ac	0	0	0	0	0	0	28	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans;s__
e0ef359f243c859f25fb866fdd019fd9	14	0	15	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
18a95bbfebee98f5786b04a3eaa7deab	0	0	0	0	0	50	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__;s__
5e7af07e363dea98f216cf0e88c3c5f8	0	0	0	0	0	0	46	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hydrogenophaga;s__
f2bae12c5f67c8e9a32e19ae5b079ea6	0	0	0	0	0	0	6	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
148b701908254d02c56783a68a762307	2	13	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA_15;f__;g__;s__
9aef4e2850c113a6426184faaa393453	7	0	8	19	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
093fd2e2710a02709346b3e40ba60d8a	14	0	18	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__bacteriovorus
e36e31e304b27e3096530d069a14e513	0	0	0	0	0	0	46	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__;s__
4685bb74b60749e467b047978ace811e	0	33	24	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter;s__
38540174ee113ec1a9d95d235c3e156a	0	0	25	0	13	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter
da602611605d3a4e4f34f65de6745888	0	0	0	0	0	0	51	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
532df516c93b19da877661f515922854	0	0	0	0	0	0	50	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__;g__;s__
a01acf13e458e741f20e109448d3d263	11	15	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24_7;g__;s__
589e41e5d37cd3dab21bf03575ac18d7	0	0	0	0	0	0	6	k__Bacteria;p__Acidobacteria;c__Acidobacteria_6;o__iii1_15;f__mb2424;g__;s__
aa08a4962ddbc02e3ff4f100135938f8	0	0	0	0	0	0	44	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__
c07669c2185e8967d9dd6483e3009de2	0	11	0	0	0	0	26	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__
a61fd7f4cc1aa36bfc57974ee95e6330	11	13	20	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__
54c7629d6bc4af79dc972a31efa08dfa	0	64	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
3c1b1afa9b451129d6744b3fb2814b20	0	64	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Segetibacter;s__
0b6abf7a01a8ceb1a37c0ce8c5f9f570	0	38	8	7	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__
7e5b9a5a6ae608841894801b362577f8	0	35	14	6	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Segetibacter;s__
c4480182edde339ed1e9fd2290c6913a	0	0	0	35	0	0	0	k__Bacteria;p__Bacteroidetes;c__Rhodothermi;o__Rhodothermales;f__Rhodothermaceae;g__Rubricoccus;s__
7aeec5dc0193f7b1b07d64f7c2ce60b8	0	0	0	0	24	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__;s__
e5cd71144e5fa2064b4543da65632455	0	0	0	0	28	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas;s__
f06209e8c908fd3f6cea68279b439979	0	0	0	0	33	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
ea79883e2ccc74a3be90e0fe50b794d5	0	0	0	0	0	0	54	k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__;s__
cfce8945b44605479f42d4d770b4dfda	0	5	41	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
94894e7f676a81bd47f7deca13b8d51a	0	0	0	0	0	0	48	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__
71b8c428a89e70a5c1c69f195fc8b4de	33	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
d60b68cd32c835af334598580cded406	8	0	0	22	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__
2a740948b3cd120d52cc1e7fd8ee7e89	7	15	0	17	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
5d5546ac6ff5ba3dc2198eb676ddfc2b	0	24	16	13	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae
8c92c99cbbe89ed7ab628bac0b373fe1	0	20	0	27	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__
7b40056a15f76b8a963be959ff6b28c8	0	0	0	37	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
360a18ba5cf6b847f6054e0c13a77be5	0	0	0	0	0	48	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae
160f6ac0cc925564f14d3cf6bb267640	0	0	0	0	0	0	49	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae
7dcb50fbf0204dda6bd73aa0cdb34e46	0	25	29	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
fd43fe48f4f2a1dd5478dcb19429acf3	22	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
ecf151ccf94cfd1010c47797ed1c590a	27	0	16	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
f530d2716c6ce8ee4b5fdd905253f467	15	0	19	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__;s__
ef873b9f5b86b06b195f3451b8a30718	0	0	0	0	6	0	40	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__;g__;s__
ca24fd299de29458101a2d2d8f1b3125	0	0	0	0	0	0	9	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
fe976dcb48ecbffa841b304781cbe3b4	0	0	0	0	6	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__;s__
b22af0b0916cabae15db89ef6f2dedd9	5	46	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
e4fc1d68b2b7373921f82338b460751e	1	0	0	0	1	0	36	k__Bacteria;p__OP8;c__OP8_1;o__;f__;g__;s__
0fffd555e6195153cd9b1940d4c1c199	0	34	23	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
0b3ed6916403b6ef444c4b68123d6d6f	0	10	21	19	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__
82206147e7ec2a899e42890a6a9d05dc	0	0	0	0	27	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__;s__
e95ab1164e715489b80a46934f40fd3e	0	0	0	0	12	30	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
a7b136738a4438f681f88b822f35f5bd	0	0	0	0	0	0	49	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Sulfuritalea;s__
1e8386eadd50f48613509c71c3b9a888	0	0	0	0	0	0	41	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__;g__;s__
6f0963c12d99e9e61ce81637a2198de0	0	0	0	0	0	0	47	k__Bacteria;p__OP8;c__OP8_1;o__;f__;g__;s__
bccebccc4d9f4883115a0d06a5e2ab00	0	27	0	0	0	0	0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum;s__schaedleri
349afe68eb71fb9d8839d02f08a8919f	0	0	0	0	0	0	28	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Dongia;s__mobilis
612cbdcf74db1746dc8e349b2ddf63d7	0	0	0	36	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__;s__
419e8da4176a416d48d8597c37e3c991	0	0	0	39	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aminobacter;s__
1e2f70681930498d79066b4f27d93dce	0	0	0	41	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__
11365b476dd3bd1d92fee3a7c93f65e2	0	0	0	0	25	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
1370f32f7105b460e99d330d4f8029ff	0	0	0	0	7	0	39	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae
5eb9bd4cb0bac3faf724165277a58d51	0	0	0	0	0	51	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__
1040761dbf843e09cccfce352ddb9471	0	16	0	0	0	0	0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum;s__schaedleri
c6200d71fd0bf282f7738c78d58699c5	0	0	0	0	0	0	26	k__Bacteria;p__Proteobacteria;c__;o__;f__;g__;s__
8dc313ad70e46dc4aa6fdc25df255d23	0	0	12	7	0	21	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylosinus;s__
91adafa48f0ab583fb5f5ba91c8001ac	0	0	0	0	29	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__
b3c20c465fd95ad29286efcaf9f2fbfd	0	10	12	8	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__
ac59ef6d055ab9d86a032c7cf9fc2f37	0	0	0	0	29	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
177dcde212015e3f1fa4f93a9c66d22f	0	0	0	0	0	0	4	k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__;s__
5e3b54d7073a081c97a18561f08f3c86	4	0	0	19	0	10	0	k__Bacteria;p__Cyanobacteria;c__ML635J_21;o__;f__;g__;s__
7364ec89f89f8e8286d0906e6f65960e	0	8	30	5	0	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__
b5d119de6a3e313f7f7a8958b60d9383	0	0	17	21	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga;s__
974f7754d8dead0ddcce407e9c7dd73c	0	0	0	0	34	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS_44;f__;g__;s__
4da43eb9c4895e17ffe4bb850d45f2fe	17	7	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
fc81b4693675c2b89c7d79ce516c22a3	3	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__diminuta
80ed50999f7f4fdf82c5041bccd5ed2d	0	22	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__johnsonii
a74a1c08b71f4437c2a9c528a2d7f667	0	0	0	0	0	0	36	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__GIF9;f__;g__;s__
526f61b91feb2041a0a1d24ab02b7b07	0	0	0	0	0	0	43	k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__;s__
ad32e299d0ffbf30e94ce3dbdec4a01d	0	0	10	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum;s__
0d2d7d806d23067033980c38bd5ce6cf	0	13	7	13	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__
a6c99851b554e07db4c01158f42c47f6	0	0	0	0	0	0	18	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
d06d1fb1d990d9b8ae0fd2e7997ea7a3	0	0	0	0	0	0	34	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum;s__kujiense
ab0996f71016b622bdde7637d7249843	0	0	0	0	9	0	13	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__;s__
15da44de65e8219a4aeca3c44cbf40eb	0	0	0	0	0	0	33	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__;s__
ef3af9657d22672231f00142a639f1a1	1	0	11	0	11	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__
f0d81d04ff026e85af7f3bf570b22e2d	0	9	0	6	10	14	0	k__Bacteria;p__TM7;c__TM7_3;o__;f__;g__;s__
ae66aebb511819205a5b8438b2dedda5	0	6	32	0	0	9	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__;s__
d450441cea9198ebd7c8788b0da0cf15	0	0	0	0	23	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__
5b37d02d68ccc2828c7248791b1e3dc1	0	0	0	0	4	0	34	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum;s__kujiense
b0a9e0270576c4d198a45e13a07654af	0	0	0	0	0	0	41	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
39ae75caa3841b72e332ea0623cff3d2	0	0	0	0	0	0	45	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076;f__;g__;s__
fa4f32f6b336b2f5171d569f2210d704	0	0	0	0	0	0	33	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
ccfddcd1ba7f4cb7794ed244e7ee895e	0	0	0	0	0	0	30	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__;s__
0c11f842d491d6a3951b10393a82e1e3	0	0	0	0	0	0	33	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__
fcf31dcb1d51e07d08982fd3882e356b	0	0	0	0	0	0	35	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__;s__
850bae2d56a5a70acca9707e2c14e1b3	0	0	0	0	0	0	41	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__
8ef77849cb015c952e0c3c0b9578901c	13	0	16	0	0	3	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
dab21b75666ad5ac5e33c76a0dc803b6	9	0	18	12	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__
7d120084564d1993aceb6e5f0adcf3f3	0	0	21	17	0	0	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__
73ac33b0b8383ef7e857da3657551234	0	0	15	24	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
a4754175e49366a8628e4a4c6ed737f6	0	0	0	1	27	0	0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__;s__
24bf4b8ce35f626fb93852d88a663c7b	0	0	0	0	28	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteria_6;o__iii1_15;f__mb2424;g__;s__
b9ca9b590d3903b909ca80f58cc7d187	0	0	0	0	0	42	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter;s__
b953269232bd0dfaec4cc9934a3f615d	0	0	0	0	0	47	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
c89def0b47720bd00ac997c1eeaf60d0	0	0	0	0	0	38	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__
cbb614a3abb84474611d31a05087f430	0	0	0	0	0	0	47	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__Thiobacteraceae;g__;s__
e50ae5dc59030f19e386b1965bfa8d92	0	0	0	0	0	0	45	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__;s__
33dbe791ed45abf9f2b108adbe73d3e9	0	29	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__
cd62c0d5918729d92994cc005df902df	4	0	0	0	0	8	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__;s__
f6ee018feba98f08f17379028dfb04c3	3	37	0	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__;s__
718b8b48c084e5db589356e536757ba8	0	12	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__
a9a18299fca553f679ce35135808d4f0	0	4	10	21	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
b9f6ea474a3d4b50f37d22fd17482d4d	0	32	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__
e0c23aaf629fe7470980220b88c50682	0	0	0	0	4	11	14	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__;s__
d49811651de132cc8daf0e5777ec23f4	7	15	15	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__
b72c8b4ba7880d99bfb6b43060f25e9f	0	0	18	0	0	28	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__
d9c3843cfde00fcfcf1d00f784806df2	0	0	11	0	25	0	0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya;s__
06843da3cbd1962d0a6f9917b1fb63d0	0	0	0	36	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus;s__
8178dc71f2545ac3ea2726ef1f708ba2	0	0	0	21	10	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__;s__
